11:24:49,662,0.62,30.296604,-97.735510
11:24:51,734,0.62,30.296604,-97.735510
11:24:53,808,0.62,30.296604,-97.735510
11:24:55,884,0.62,30.296604,-97.735510
11:24:57,964,0.62,30.296660,-97.735556
11:25:00,50,0.62,30.296656,-97.735548
11:25:02,112,14033.86,30.296643,-97.735526
11:25:04,185,0.62,30.296637,-97.735498
11:25:06,259,0.62,30.296637,-97.735498
11:25:08,337,0.62,30.296637,-97.735498
11:25:10,413,0.62,30.296637,-97.735498
11:25:12,491,0.62,30.296646,-97.735542
11:25:14,565,0.62,30.296649,-97.735552
11:25:16,646,0.62,30.296649,-97.735552
11:25:18,725,0.62,30.296649,-97.735552
11:25:20,800,0.62,30.296649,-97.735552
11:25:22,884,0.62,30.296643,-97.735550
11:25:24,957,0.62,30.296642,-97.735547
11:25:27,31,0.62,30.296642,-97.735547
11:25:29,116,0.62,30.296642,-97.735547
11:25:31,191,0.62,30.296642,-97.735547
11:25:33,268,0.62,30.296640,-97.735545
11:25:35,338,0.62,30.296640,-97.735545
11:25:37,412,0.62,30.296640,-97.735545
11:25:39,488,0.62,30.296640,-97.735545
11:25:41,565,0.62,30.296640,-97.735545
11:25:43,636,0.62,30.296655,-97.735550
11:25:45,715,0.62,30.296657,-97.735551
11:25:47,789,0.62,30.296657,-97.735551
11:25:49,881,0.62,30.296657,-97.735551
11:25:51,963,0.62,30.296657,-97.735551
11:25:54,26,0.62,30.296637,-97.735516
11:25:56,107,0.62,30.296633,-97.735511
11:25:58,190,0.62,30.296633,-97.735511
11:26:00,264,0.62,30.296633,-97.735511
11:26:02,336,0.62,30.296633,-97.735511
11:26:04,416,0.62,30.296633,-97.735503
11:26:06,494,0.62,30.296634,-97.735504
11:26:08,569,0.62,30.296634,-97.735504
11:26:10,647,0.62,30.296634,-97.735504
11:26:12,723,0.62,30.296634,-97.735504
11:26:14,799,0.62,30.296635,-97.735504
11:26:16,877,0.62,30.296635,-97.735505
11:26:18,967,0.62,30.296635,-97.735505
11:26:21,76,14001.45,30.296635,-97.735505
11:26:23,457,5852.62,30.296635,-97.735505
11:26:25,529,0.62,30.296637,-97.735505
11:26:27,609,0.62,30.296637,-97.735505
11:26:29,686,0.62,30.296637,-97.735505
11:26:31,764,0.62,30.296637,-97.735505
11:26:33,838,0.62,30.296637,-97.735505
11:26:35,913,0.62,30.296637,-97.735505
11:26:37,989,0.62,30.296637,-97.735505
11:26:40,70,0.62,30.296637,-97.735505
11:26:42,145,0.62,30.296637,-97.735505
11:26:44,220,0.62,30.296637,-97.735505
11:26:46,301,0.62,30.296627,-97.735503
11:26:48,882,1622.45,30.296626,-97.735503
11:26:50,951,0.62,30.296626,-97.735503
11:26:53,31,0.62,30.296626,-97.735503
11:26:55,110,0.62,30.296626,-97.735503
11:26:57,188,0.62,30.296606,-97.735521
11:26:59,258,0.62,30.296604,-97.735523
11:27:01,337,0.62,30.296604,-97.735523
11:27:03,408,0.62,30.296604,-97.735523
11:27:05,492,0.62,30.296604,-97.735523
11:27:07,569,0.62,30.296615,-97.735565
11:27:09,648,0.62,30.296608,-97.735573
11:27:11,721,0.62,30.296608,-97.735573
11:27:13,794,0.62,30.296608,-97.735573
11:27:15,872,0.62,30.296608,-97.735573
11:27:17,947,0.62,30.296608,-97.735562
11:27:20,21,0.62,30.296608,-97.735558
11:27:22,97,0.62,30.296608,-97.735556
11:27:24,179,0.62,30.296608,-97.735556
11:27:26,257,0.62,30.296608,-97.735556
11:27:28,336,0.62,30.296608,-97.735556
11:27:30,412,0.62,30.296606,-97.735558
11:27:32,907,51472.47,30.296605,-97.735559
11:27:34,983,0.62,30.296605,-97.735559
11:27:37,652,5785.71,30.296605,-97.735559
11:27:39,723,0.62,30.296605,-97.735559
11:27:42,109,9839.25,30.296596,-97.735534
11:27:44,145,13832.60,30.296594,-97.735530
11:27:46,251,3558.24,30.296594,-97.735530
11:27:48,397,9422.54,30.296594,-97.735530
11:27:50,475,0.62,30.296594,-97.735530
11:27:52,555,0.62,30.296542,-97.735525
11:27:54,631,0.62,30.296535,-97.735525
11:27:56,764,0.62,30.296535,-97.735525
11:27:58,841,0.62,30.296535,-97.735525
11:28:01,487,5158.23,30.296535,-97.735525
11:28:03,570,23287.32,30.296642,-97.735537
11:28:05,866,6153.89,30.296660,-97.735539
11:28:07,942,0.62,30.296666,-97.735539
11:28:10,15,0.62,30.296666,-97.735539
11:28:12,156,4515.41,30.296666,-97.735539
11:28:14,713,3768.94,30.296666,-97.735539
11:28:16,822,7333.98,30.296686,-97.735620
11:28:18,849,6269.17,30.296686,-97.735632
11:28:20,873,4135.80,30.296685,-97.735635
11:28:22,975,5245.35,30.296685,-97.735635
11:28:25,356,2688.65,30.296685,-97.735635
11:28:27,578,16558.14,30.296685,-97.735635
11:28:30,236,67395.36,30.296649,-97.735626
11:28:32,771,35147.83,30.296643,-97.735622
11:28:34,843,0.62,30.296643,-97.735622
11:28:36,919,0.62,30.296643,-97.735622
11:28:38,992,0.62,30.296643,-97.735622
11:28:41,74,0.62,30.296660,-97.735632
11:28:43,759,812.92,30.296664,-97.735634
11:28:45,780,2281.48,30.296665,-97.735635
11:28:47,855,0.62,30.296665,-97.735635
11:28:50,301,1106.93,30.296664,-97.735634
11:28:52,405,0.62,30.296664,-97.735634
11:28:54,478,2238.74,30.296682,-97.735653
11:28:56,556,0.62,30.296726,-97.735675
11:28:58,629,0.62,30.296793,-97.735760
11:28:58,712,0.62,30.296849,-97.735781
11:29:02,789,0.62,30.296871,-97.735769
11:29:05,388,5463.57,30.296893,-97.735752
11:42:03,578,7744.91,30.288808,-97.737772
11:42:08,10,0.62,30.288808,-97.737772
11:42:10,86,0.62,30.288772,-97.737740
11:42:12,165,0.62,30.288765,-97.737774
11:42:14,247,0.62,30.288764,-97.737794
11:42:16,318,0.62,30.288765,-97.737804
11:42:18,394,0.62,30.288765,-97.737804
11:42:21,44,15898.70,30.288765,-97.737804
11:42:23,94,0.62,30.288798,-97.737721
11:42:25,168,0.62,30.288805,-97.737704
11:42:27,330,75315.32,30.288807,-97.737697
11:42:29,404,0.62,30.288807,-97.737697
11:42:31,489,0.62,30.288807,-97.737697
11:42:33,552,0.62,30.288807,-97.737697
11:42:35,627,0.62,30.288807,-97.737697
11:42:37,713,0.62,30.288782,-97.737739
11:42:39,787,0.62,30.288777,-97.737747
11:42:41,865,0.62,30.288776,-97.737750
11:42:43,919,17472.01,30.288776,-97.737750
11:42:46,87,1205.06,30.288777,-97.737749
11:42:48,639,4125.25,30.288777,-97.737749
11:42:50,714,0.62,30.288777,-97.737749
11:42:52,786,0.62,30.288777,-97.737749
11:42:54,861,0.62,30.288765,-97.737718
11:42:56,941,0.62,30.288763,-97.737713
11:42:59,14,0.62,30.288763,-97.737711
11:43:01,99,0.62,30.288763,-97.737712
11:43:03,185,0.62,30.288763,-97.737714
11:43:05,245,0.62,30.288764,-97.737715
11:43:07,328,0.62,30.288764,-97.737715
11:43:09,400,0.62,30.288764,-97.737715
11:43:11,480,0.62,30.288764,-97.737715
11:43:13,553,0.62,30.288764,-97.737715
11:43:15,635,0.62,30.288758,-97.737709
11:43:17,706,0.62,30.288757,-97.737708
11:43:19,783,0.62,30.288757,-97.737707
11:43:21,859,0.62,30.288757,-97.737707
11:43:23,933,0.62,30.288757,-97.737707
11:43:26,13,0.62,30.288763,-97.737721
11:43:28,416,13653.48,30.288765,-97.737724
11:43:31,67,7949.86,30.288765,-97.737726
11:43:33,452,62502.77,30.288765,-97.737726
11:43:35,584,0.62,30.288765,-97.737726
11:43:37,770,0.62,30.288765,-97.737726
11:43:39,797,32302.51,30.288765,-97.737726
11:43:41,870,0.62,30.288764,-97.737746
11:43:44,72,0.62,30.288765,-97.737750
11:43:46,145,0.62,30.288762,-97.737744
11:43:48,224,0.62,30.288762,-97.737744
11:43:50,269,1110.69,30.288762,-97.737744
11:43:52,562,2951.45,30.288762,-97.737744
11:43:55,132,5695.41,30.288761,-97.737739
11:43:57,701,5819.84,30.288761,-97.737738
11:43:59,776,0.62,30.288761,-97.737737
11:44:01,846,0.62,30.288761,-97.737737
11:44:04,365,41.91,30.288761,-97.737737
11:44:06,438,0.62,30.288761,-97.737737
11:44:08,515,0.62,30.288768,-97.737745
11:44:10,890,14867.29,30.288769,-97.737746
11:44:13,295,4605.02,30.288769,-97.737747
11:44:15,548,4293.54,30.288769,-97.737747
11:44:17,626,0.62,30.288769,-97.737747
11:44:19,781,8499.20,30.288769,-97.737747
11:44:21,851,0.62,30.288775,-97.737733
11:44:23,928,0.62,30.288775,-97.737731
11:44:26,5,0.62,30.288775,-97.737730
11:44:28,81,0.62,30.288775,-97.737730
11:44:30,161,0.62,30.288775,-97.737730
11:44:32,649,54.74,30.288770,-97.737721
11:44:34,719,0.62,30.288770,-97.737721
11:44:36,800,0.62,30.288770,-97.737721
11:44:38,909,0.62,30.288768,-97.737722
11:44:41,54,0.62,30.288768,-97.737722
11:44:43,129,0.62,30.288769,-97.737723
11:44:45,225,1454.23,30.288769,-97.737723
11:44:47,292,0.62,30.288769,-97.737723
11:44:49,369,0.62,30.288769,-97.737723
11:44:51,448,0.62,30.288769,-97.737723
11:45:10,734,0.62,30.288776,-97.737711
11:45:12,786,12239.66,30.288776,-97.737711
11:45:14,879,0.62,30.288776,-97.737711
11:45:16,937,0.62,30.288769,-97.737700
11:45:19,14,0.62,30.288769,-97.737700
11:47:01,355,0.62,30.288792,-97.737796
11:47:03,440,0.62,30.288792,-97.737796
11:47:05,510,0.62,30.288792,-97.737796
11:47:07,587,0.62,30.288792,-97.737796
11:47:10,194,893.35,30.288765,-97.737826
11:47:12,273,0.62,30.288756,-97.737835
11:47:14,350,0.62,30.288754,-97.737836
11:47:16,422,0.62,30.288754,-97.737836
11:47:18,502,0.62,30.288754,-97.737836
11:47:20,580,0.62,30.288754,-97.737836
11:47:22,653,0.62,30.288773,-97.737789
11:47:24,733,0.62,30.288777,-97.737780
11:47:26,805,0.62,30.288778,-97.737777
11:47:28,881,0.62,30.288778,-97.737777
11:47:30,962,0.62,30.288778,-97.737777
11:47:33,43,0.62,30.288778,-97.737777
11:47:35,275,0.62,30.288769,-97.737779
11:47:37,467,746.04,30.288767,-97.737781
11:47:39,971,43724.38,30.288767,-97.737781
11:47:42,61,0.62,30.288767,-97.737781
11:47:44,141,0.62,30.288767,-97.737781
11:47:46,215,0.62,30.288767,-97.737781
11:47:48,674,13575.80,30.288772,-97.737760
11:47:50,746,0.62,30.288774,-97.737756
11:47:52,900,9368.01,30.288774,-97.737756
11:47:55,428,783.88,30.288774,-97.737756
11:47:57,518,0.62,30.288774,-97.737756
11:47:59,597,0.62,30.288774,-97.737756
11:48:01,673,0.62,30.288776,-97.737761
11:48:03,764,1702.80,30.288776,-97.737762
11:48:05,839,0.62,30.288776,-97.737763
11:48:07,926,0.62,30.288776,-97.737763
11:48:10,93,30237.57,30.288776,-97.737763
11:48:12,165,0.62,30.288776,-97.737763
11:48:14,248,0.62,30.288778,-97.737767
11:48:16,685,11863.12,30.288779,-97.737768
11:48:18,707,781.85,30.288779,-97.737768
11:48:20,784,0.62,30.288779,-97.737768
11:48:23,241,2442.27,30.288779,-97.737768
11:48:25,319,0.62,30.288779,-97.737768
11:48:27,421,0.62,30.288778,-97.737768
11:48:29,853,43300.28,30.288778,-97.737768
11:48:31,929,0.62,30.288778,-97.737768
11:48:34,144,28969.77,30.288778,-97.737768
11:48:36,220,0.62,30.288778,-97.737768
11:48:38,446,14766.15,30.288778,-97.737768
11:48:40,945,9097.65,30.288779,-97.737767
11:48:43,20,0.62,30.288780,-97.737767
11:48:45,98,0.62,30.288778,-97.737762
11:48:47,168,0.62,30.288778,-97.737762
11:48:49,249,0.62,30.288778,-97.737762
11:48:51,326,0.62,30.288778,-97.737762
11:48:53,400,0.62,30.288776,-97.737761
11:48:55,480,0.62,30.288776,-97.737761
11:48:57,557,0.62,30.288776,-97.737761
11:48:59,632,0.62,30.288776,-97.737761
11:49:01,710,0.62,30.288776,-97.737761
11:49:03,790,0.62,30.288776,-97.737761
11:49:05,867,0.62,30.288776,-97.737762
11:49:07,939,0.62,30.288776,-97.737762
11:49:10,15,0.62,30.288776,-97.737762
11:49:12,96,0.62,30.288776,-97.737762
11:49:14,176,0.62,30.288776,-97.737762
11:49:16,250,0.62,30.288780,-97.737766
11:49:18,327,0.62,30.288779,-97.737758
11:49:20,938,1546.69,30.288779,-97.737754
11:49:23,10,0.62,30.288779,-97.737752
11:49:25,83,0.62,30.288779,-97.737752
11:49:27,166,0.62,30.288779,-97.737752
11:49:29,245,0.62,30.288779,-97.737752
11:49:31,317,0.62,30.288773,-97.737736
11:49:33,399,0.62,30.288773,-97.737736
11:49:35,471,0.62,30.288773,-97.737736
11:49:37,551,0.62,30.288770,-97.737733
11:49:40,236,1707.79,30.288769,-97.737734
11:49:42,311,0.62,30.288769,-97.737734
11:49:44,389,0.62,30.288769,-97.737734
11:49:46,469,0.62,30.288770,-97.737735
11:49:48,542,0.62,30.288770,-97.737734
11:49:50,622,0.62,30.288770,-97.737733
11:49:52,699,0.62,30.288770,-97.737733
11:49:54,770,0.62,30.288770,-97.737733
11:49:56,846,0.62,30.288770,-97.737733
11:49:58,928,0.62,30.288770,-97.737733
11:50:01,5,0.62,30.288767,-97.737755
11:50:03,79,0.62,30.288767,-97.737758
11:50:05,152,0.62,30.288767,-97.737759
11:50:07,232,0.62,30.288767,-97.737759
11:50:09,312,0.62,30.288767,-97.737759
11:50:11,389,0.62,30.288767,-97.737759
11:50:13,467,0.62,30.288766,-97.737748
11:50:15,547,0.62,30.288765,-97.737745
11:50:17,630,0.62,30.288765,-97.737744
11:50:19,695,0.62,30.288765,-97.737744
11:50:21,769,0.62,30.288765,-97.737744
11:50:23,853,0.62,30.288765,-97.737744
11:50:25,924,0.62,30.288763,-97.737738
11:50:28,3,0.62,30.288762,-97.737738
11:50:30,81,0.62,30.288762,-97.737738
11:50:32,157,0.62,30.288762,-97.737738
11:50:34,234,0.62,30.288762,-97.737738
11:50:36,313,0.62,30.288762,-97.737738
11:50:38,388,0.62,30.288764,-97.737744
11:50:40,466,0.62,30.288764,-97.737745
11:50:42,543,0.62,30.288765,-97.737745
11:50:44,735,1630.06,30.288765,-97.737745
11:50:46,813,0.62,30.288765,-97.737745
11:50:48,887,0.62,30.288765,-97.737745
11:50:50,963,0.62,30.288764,-97.737745
11:50:53,43,0.62,30.288764,-97.737745
11:50:55,123,0.62,30.288764,-97.737745
11:50:57,193,0.62,30.288764,-97.737745
11:50:59,277,0.62,30.288764,-97.737745
11:51:01,349,0.62,30.288764,-97.737744
11:51:03,428,0.62,30.288764,-97.737742
11:51:05,503,0.62,30.288763,-97.737736
11:51:07,582,0.62,30.288758,-97.737716
11:51:09,657,0.62,30.288758,-97.737716
11:51:11,734,0.62,30.288758,-97.737716
11:51:13,812,0.62,30.288758,-97.737716
11:51:15,887,0.62,30.288761,-97.737712
11:51:18,547,300.61,30.288762,-97.737713
11:51:20,624,0.62,30.288762,-97.737714
11:51:22,735,4732.71,30.288762,-97.737714
11:51:24,902,279.45,30.288762,-97.737714
11:51:26,980,0.62,30.288762,-97.737714
11:51:29,57,0.62,30.288764,-97.737718
11:51:31,129,0.62,30.288764,-97.737719
11:51:33,210,0.62,30.288764,-97.737719
11:51:35,287,0.62,30.288764,-97.737719
11:51:37,360,0.62,30.288764,-97.737719
11:51:39,437,0.62,30.288764,-97.737719
11:51:41,515,0.62,30.288770,-97.737752
11:51:43,592,0.62,30.288771,-97.737757
11:53:47,92,0.62,30.288807,-97.737784
11:53:57,546,1071.64,30.288807,-97.737784
11:54:07,830,1885.35,30.288756,-97.737763
11:54:18,36,649.26,30.288756,-97.737763
11:54:28,433,0.62,30.288768,-97.737747
11:54:38,660,96.59,30.288768,-97.737747
11:54:49,138,208.10,30.288774,-97.737744
11:54:59,501,1032.11,30.288774,-97.737744
11:55:09,879,0.62,30.288771,-97.737752
11:55:20,267,0.62,30.288771,-97.737752
11:55:30,460,838.49,30.288771,-97.737752
11:55:41,96,832.08,30.288771,-97.737752
11:55:51,191,435.66,30.288769,-97.737707
11:56:01,576,0.62,30.288769,-97.737707
11:56:11,995,0.62,30.288762,-97.737715
11:56:22,116,2453.08,30.288762,-97.737715
11:56:32,149,4873.33,30.288766,-97.737704
11:56:42,632,8979.98,30.288766,-97.737704
11:56:53,68,0.62,30.288765,-97.737701
11:57:03,263,3618.06,30.288765,-97.737701
11:57:13,499,7452.71,30.288758,-97.737701
11:57:23,886,0.62,30.288758,-97.737701
11:57:33,941,3845.23,30.288758,-97.737706
11:57:43,992,9645.26,30.288758,-97.737706
11:57:54,690,10087.85,30.288758,-97.737717
11:58:04,770,6023.36,30.288758,-97.737717
11:58:15,75,10205.57,30.288759,-97.737715
11:58:25,357,28283.15,30.288759,-97.737715
11:58:35,431,12463.64,30.288756,-97.737693
11:58:45,468,20764.41,30.288756,-97.737693
11:58:55,972,15143.89,30.288698,-97.737678
11:59:06,304,26428.11,30.288698,-97.737678
11:59:16,415,57816.20,30.288725,-97.737567
11:59:27,208,23965.91,30.288725,-97.737567
11:59:37,490,0.62,30.288664,-97.737494
11:59:47,997,20261.99,30.288664,-97.737494
11:59:58,625,7446.23,30.288577,-97.737589
12:00:09,94,10125.51,30.288566,-97.737446
12:00:19,481,3436.41,30.288566,-97.737446
12:00:29,987,262.01,30.288567,-97.737324
12:00:40,678,2074.19,30.288567,-97.737324
12:00:50,982,829.50,30.288476,-97.737352
12:01:01,17,2681.98,30.288476,-97.737352
12:01:11,474,3438.29,30.288434,-97.737059
12:01:21,648,464.73,30.288434,-97.737059
12:01:31,685,3450.41,30.288218,-97.736929
12:01:41,789,2567.00,30.288218,-97.736929
12:01:51,823,3376.82,30.287912,-97.736935
12:02:02,449,2540.93,30.287912,-97.736935
12:02:12,834,0.62,30.287960,-97.736880
12:02:23,246,1179.67,30.287960,-97.736880
12:02:33,284,10943.72,30.287723,-97.736994
12:02:43,779,4825.12,30.287672,-97.737065
12:02:53,882,1986.13,30.287672,-97.737065
12:03:03,901,971.60,30.287419,-97.737147
12:03:14,182,1163.84,30.287419,-97.737147
12:03:24,376,256.03,30.287064,-97.737257
12:03:34,707,408.35,30.286959,-97.737261
12:03:44,947,1451.05,30.286959,-97.737261
12:03:55,341,2807.31,30.286566,-97.737201
12:04:05,794,4808.43,30.286566,-97.737201
12:04:16,277,454.43,30.286289,-97.737199
12:04:26,356,93.91,30.286266,-97.737193
12:04:36,744,0.62,30.286266,-97.737193
12:04:46,764,9345.36,30.286220,-97.737172
12:04:56,792,5369.99,30.286220,-97.737172
12:05:07,10,7491.71,30.286153,-97.737170
12:05:17,307,5281.21,30.286153,-97.737170
12:05:27,893,6342.60,30.286180,-97.736988
12:05:38,132,3279.14,30.286180,-97.736988
12:05:48,696,7529.03,30.286206,-97.736903
12:05:58,850,3452.10,30.286206,-97.736903
12:06:09,180,6691.49,30.286249,-97.736761
12:06:19,743,345.94,30.286249,-97.736761
12:06:29,858,8444.96,30.286355,-97.736707
12:06:40,91,530.49,30.286355,-97.736707
12:06:50,261,2812.10,30.286355,-97.736707
12:07:00,728,136.67,30.286384,-97.736641
12:07:10,834,740.37,30.286384,-97.736641
12:07:21,160,4337.28,30.286569,-97.736626
12:07:31,508,14.68,30.286569,-97.736626
12:07:41,998,7591.79,30.286613,-97.736604
12:07:52,640,11347.17,30.286613,-97.736604
12:08:03,108,2331.13,30.286600,-97.736533
12:08:13,586,5665.56,30.286600,-97.736533
12:08:24,190,19564.13,30.286653,-97.736514
12:08:34,612,3693.75,30.286653,-97.736514
12:08:45,159,14998.72,30.286657,-97.736507
12:08:55,427,6480.80,30.286657,-97.736507
12:09:05,777,7285.65,30.286636,-97.736521
12:09:15,990,2155.68,30.286636,-97.736521
12:09:26,278,1070.44,30.286631,-97.736480
12:09:36,908,7457.30,30.286631,-97.736480
12:09:47,569,4135.76,30.286653,-97.736488
12:09:57,779,15012.47,30.286653,-97.736488
12:10:07,867,4674.33,30.286651,-97.736461
12:10:18,74,4125.98,30.286651,-97.736461
12:10:28,467,3123.01,30.286637,-97.736478
12:10:39,130,1626.91,30.286637,-97.736478
12:10:49,415,15426.13,30.286614,-97.736477
12:10:59,968,2505.40,30.286614,-97.736477
12:11:10,431,160.30,30.286606,-97.736505
12:11:20,805,5909.66,30.286606,-97.736505
12:11:31,280,3955.60,30.286638,-97.736489
12:11:41,634,3670.02,30.286638,-97.736489
